"","country","date","E","C","TR","Y","URB"
"602","Brazil",1993,933.849784659419,1.35861090138514,19.5993205474635,6103.38455349758,76.181
"603","Brazil",1994,967.588932153212,1.38213969207396,18.6747597961023,6358.68643258731,76.903
"604","Brazil",1995,985.196513197833,1.47560355931892,16.9844599991956,6524.52669793585,77.61
"605","Brazil",1996,1021.83833926006,1.58045379755498,15.6355914758682,6567.36035682375,78.302
"606","Brazil",1997,1057.72522153162,1.6691806384565,16.5762092613247,6689.20741912308,79.048
"607","Brazil",1998,1067.31265898785,1.6989442995386,16.4385849312059,6613.99113295669,79.781
"608","Brazil",1999,1076.11239876656,1.73476944842688,20.9821664782285,6551.2345477737,80.496
"609","Brazil",2000,1065.77369262446,1.78349954728882,22.6397613567941,6745.8658812468,81.192
"610","Brazil",2001,1070.14058731584,1.79211171672668,26.936285022064,6749.88971898625,81.553
"611","Brazil",2002,1084.67590148833,1.76065069014316,27.6183574022309,6868.70416532586,81.88
"612","Brazil",2003,1089.510543868,1.7018519889237,28.1403847231593,6865.18150461494,82.203
"613","Brazil",2004,1137.06927764977,1.77844124428615,29.6782524787535,7178.35611584129,82.521
"614","Brazil",2005,1152.75656985554,1.77566238713021,27.0867952147935,7325.91235843215,82.834
"615","Brazil",2006,1180.04791975066,1.77747742696957,26.0416998853051,7534.55155911426,83.143
"616","Brazil",2007,1234.19870587426,1.847975735626,25.2926113736798,7909.83475750883,83.448
"617","Brazil",2008,1290.16781897111,1.93921475496659,27.2575694196952,8231.1102691656,83.749
"618","Brazil",2009,1236.15398320693,1.79932762776072,22.1059756017065,8142.77083855301,84.044
"619","Brazil",2010,1354.07546508009,2.02660515963729,22.7721781120049,8673.9088122477,84.335
"620","Brazil",2011,1362.56078162648,2.11067771312325,23.9344051776102,8935.28805708641,84.631
"621","Brazil",2012,1408.85252774701,2.27141718351636,25.1142736128073,9025.32484753836,84.923
"622","Barbados",1990,1243.83206885362,3.79699306210115,86.5035829009143,15169.4850562896,37.37
"623","Barbados",1991,NA,3.7772646317299,81.9758858267717,14547.87950851,37.006
"624","Barbados",1992,NA,4.52957588427897,75.9223300970874,13677.0310059854,36.643
"625","Barbados",1993,NA,3.81593517117186,80.0819277108434,13744.1418722316,36.283
"626","Barbados",1994,NA,3.93554747203032,83.4203836376242,13982.0953461996,35.924
"627","Barbados",1995,NA,4.08649538892045,91.8995290423862,14231.5566589536,35.566
"628","Barbados",1996,NA,4.04413359564372,93.4160706773244,14769.8801120893,35.21
"629","Barbados",1997,NA,4.42216515211379,95.763184079602,15444.6571627486,34.856
"630","Barbados",1998,NA,4.8027249072606,88.0444758206848,15995.1055390453,34.503
"631","Barbados",1999,NA,4.93659386001438,88.1910055583628,16016.5574154211,34.152
"632","Barbados",2000,NA,4.68908814049883,90.5785259029253,16698.0610545825,33.827
"633","Barbados",2001,NA,4.95069278799595,86.3627434932067,16258.8421755756,33.629
"634","Barbados",2002,NA,5.149087087876,83.4717527764365,16320.5680320826,33.431
"635","Barbados",2003,NA,5.17235578450761,90.0919146284468,16610.5369401623,33.234
"636","Barbados",2004,1396.62203683358,5.07960745609951,92.0467411815938,16781.8983320736,33.037
"637","Barbados",2005,1447.24781706788,5.25499393269184,97.616180128289,17382.7727977425,32.841
"638","Barbados",2006,1471.75741887769,5.42331515207544,96.5168342924119,18380.6699078531,32.646
"639","Barbados",2007,1477.28444909447,5.45674245884971,91.1434148441505,18692.1211181299,32.451
"640","Barbados",2008,NA,6.53034276596915,94.5437996511168,18729.5902392006,32.256
"641","Barbados",2009,NA,16.865784485246,88.4573028028819,17714.6752403411,32.063
"642","Barbados",2010,NA,5.65284972207156,86.9230093553578,17237.7711645724,31.87
"643","Barbados",2011,NA,6.40195872022535,86.5921050358885,17071.0534386415,31.7
"644","Barbados",2012,NA,7.68082202196258,87.2259493077801,16953.4355437449,31.553
"645","Brunei Darussalam",1990,6592.98738584649,12.447313765615,99.0753800344774,34722.8694983978,66.438
"646","Brunei Darussalam",1991,7236.05202697695,12.5416882828133,106.849100860047,34762.5128722849,66.585
"647","Brunei Darussalam",1992,7568.66943507224,12.9242725725986,105.781364636831,35424.8304016915,67.078
"648","Brunei Darussalam",1993,7099.2016521901,13.796700537032,106.526982212843,34622.0453238023,67.604
"649","Brunei Darussalam",1994,6424.02247075548,14.6097590217,99.4874259170271,34827.6126770924,68.126
"650","Brunei Darussalam",1995,7512.62968200952,15.381966385487,115.543964232489,35516.1273999996,68.644
"651","Brunei Darussalam",1996,7387.24215861736,15.7650655135926,120.573963676695,35691.2701318157,69.158
"652","Brunei Darussalam",1997,7458.46782561499,16.6824705074789,115.67966826487,34378.1326205262,69.666
"653","Brunei Darussalam",1998,7266.08610909818,14.1117344261476,107.87610619469,33445.388408467,70.17
"654","Brunei Darussalam",1999,7252.4698435995,13.5547095965387,104.219571630114,33739.7636768682,70.669
"655","Brunei Darussalam",2000,7140.82161916113,14.128579385852,103.171625469555,33986.0873843111,71.164
"656","Brunei Darussalam",2001,6479.11946658528,13.8190099428317,108.718870678156,34219.5843697406,71.652
"657","Brunei Darussalam",2002,6208.96613452368,13.296667558848,108.747969082215,34857.6720758786,72.046
"658","Brunei Darussalam",2003,7075.18818229321,15.5785281532009,105.258467568502,35203.0707340712,72.421
"659","Brunei Darussalam",2004,6371.59082397264,14.1568713397566,100.589570685232,34750.8516541693,72.794
"660","Brunei Darussalam",2005,6048.01522700066,13.610767976396,97.4576166216243,34290.3851120903,73.163
"661","Brunei Darussalam",2006,8453.46934615137,20.1731186026051,96.9411493596989,35213.5001516669,73.529
"662","Brunei Darussalam",2007,8520.80010983556,18.8600335843358,95.7504672644039,34714.8179551782,73.892
"663","Brunei Darussalam",2008,9212.07692787751,20.5747748122569,105.913844072184,33526.2708651983,74.252
"664","Brunei Darussalam",2009,7795.84997604474,20.1744250097999,108.572636487672,32450.0899445978,74.608
"665","Brunei Darussalam",2010,8181.56660850947,18.1056575761325,95.3689459604066,32810.7661477926,74.961
"666","Brunei Darussalam",2011,9645.89570267941,18.2629898432402,99.5365403596103,33577.3290633936,75.31
"667","Brunei Darussalam",2012,9418.90250200426,17.9507862106956,105.641023977752,33456.5329618933,75.656
"668","Bhutan",1990,100.234129954409,0.150418485715616,61.2162874403668,747.236555108309,16.388
"669","Bhutan",1991,NA,0.226541720244491,75.9729858132023,732.039701402185,17.161
"670","Bhutan",1992,NA,0.222477030611198,91.7608375674865,796.248207618207,17.962
"671","Bhutan",1993,NA,0.246448991817033,78.7559933474217,851.208638215169,18.791
"672","Bhutan",1994,NA,0.262018954072824,72.1007793556435,892.633024675815,19.649
"673","Bhutan",1995,NA,0.308092717842953,83.8829086495551,944.408203306566,20.537
"674","Bhutan",1996,NA,0.365697105456061,84.629491433895,978.495641148129,21.456
"675","Bhutan",1997,NA,0.353451034533203,85.2114372285036,1013.41000534028,22.401
"676","Bhutan",1998,NA,0.352297345564783,85.5831350923996,1053.54268209744,23.377
"677","Bhutan",1999,NA,0.356065780486523,85.866205982457,1110.06806585217,24.383
"678","Bhutan",2000,NA,0.364334893827901,80.3534551450573,1115.6260990562,25.418
"679","Bhutan",2001,NA,0.383101748243633,76.4274859327885,1176.65407453971,26.48
"680","Bhutan",2002,NA,0.389501298768432,75.4770985277337,1272.6326755632,27.57
"681","Bhutan",2003,NA,0.410382791781629,78.6308037285846,1338.5095638079,28.688
"682","Bhutan",2004,276.926911295695,0.445744633387232,95.944310220905,1385.39738056263,29.835
"683","Bhutan",2005,307.542479304954,0.484273875623188,105.524232171015,1456.48078724725,30.965
"684","Bhutan",2006,313.400469358049,0.480765231856935,116.549782379648,1535.42892685853,31.712
"685","Bhutan",2007,357.973867907643,0.472378795036487,114.933803232835,1795.07301885531,32.469
"686","Bhutan",2008,NA,0.431541297625037,109.403262505268,1859.07172188217,33.236
"687","Bhutan",2009,NA,0.462104294531288,109.569557994505,1961.94010511931,34.01
"688","Bhutan",2010,NA,0.563757590189308,115.924496111725,2171.91128989208,34.793
"689","Bhutan",2011,NA,0.828507382968075,114.400833381894,2319.59252661417,35.585
"690","Bhutan",2012,NA,0.891221598984948,104.186841823183,2411.89805675837,36.371
"691","Botswana",1990,908.174888219973,2.09277257703094,104.847320396747,3931.63155533509,41.933
"692","Botswana",1991,898.763132123797,1.98082840305262,99.5583853464229,4105.19560487482,45.292
"693","Botswana",1992,1006.48696588641,2.32161019782571,89.7512545868151,4105.66257617846,46.443
"694","Botswana",1993,980.807816930208,2.22237875291842,86.2082050096699,4065.38554009802,47.286
"695","Botswana",1994,939.927930276733,2.04855993572519,88.1806097283683,4097.20368850044,48.133
"696","Botswana",1995,937.61021071057,2.06642248097671,94.595171646002,4271.36369006843,48.981
"697","Botswana",1996,892.476720249227,1.84297631921748,90.955575275056,4410.27826186794,49.83
"698","Botswana",1997,914.900015685267,1.89334759416409,108.604415150755,4667.76876729552,50.677
"699","Botswana",1998,1010.0966419621,2.22395495799659,101.841039320292,4585.55904769547,51.525
"700","Botswana",1999,1020.98775211964,2.2810332249914,98.9290812021418,4922.25036749581,52.372
"701","Botswana",2000,1039.5683807329,2.33574698101026,91.924729689918,4917.10868457911,53.219
"702","Botswana",2001,1030.89226019195,2.19395776222665,87.5250655680957,4831.66250252915,54.062
"703","Botswana",2002,1027.81247040604,2.24312445338221,91.8357740585774,5030.13897557919,54.57
"704","Botswana",2003,1006.7021993439,2.14301783987086,85.8340425151264,5171.4114657959,55.029
"705","Botswana",2004,972.830182589822,2.1356204799673,90.9978228872631,5219.2835170646,55.488
"706","Botswana",2005,986.049290815176,2.260452333492,88.5053520573505,5359.88466087454,55.944
"707","Botswana",2006,1000.09436388373,2.1189876725511,86.612433913524,5700.07680345108,56.4
"708","Botswana",2007,1013.46787481501,2.1961619276687,98.4965249407252,5912.92153648897,57.928
"709","Botswana",2008,1050.94902656278,2.18834067313632,99.008222007989,5982.51182359673,59.444
"710","Botswana",2009,960.346940478683,2.04323383587189,88.4807886337378,5031.85733110477,60.937
"711","Botswana",2010,1029.72896220425,1.61197018259147,94.6390020873926,5428.15993006447,62.412
"712","Botswana",2011,969.651416540575,1.81971399746115,98.9614677801469,5684.21523727743,63.865
"713","Botswana",2012,1078.77173425882,1.5695025110036,111.875280620952,5566.54208416332,64.768
"714","Central African Republic",1990,NA,0.0525412560991107,42.9429835183745,531.386003389008,36.825
"715","Central African Republic",1991,NA,0.0488604069216149,43.7093216871222,512.25183826155,36.906
"716","Central African Republic",1992,NA,0.0505059452282912,43.2290760804125,464.33546174819,36.987
"717","Central African Republic",1993,NA,0.0508554791518433,39.9886220219109,451.199933647088,37.068
"718","Central African Republic",1994,NA,0.050284769267254,48.4180322318527,458.654522031968,37.149
"719","Central African Republic",1995,NA,0.0498671531715082,50.4758911171183,478.34389322667,37.231
"720","Central African Republic",1996,NA,0.0495604372734922,47.0844050293092,447.350629151216,37.312
"721","Central African Republic",1997,NA,0.0481715624703626,55.8185083614851,458.1338337323,37.394
"722","Central African Republic",1998,NA,0.0638807065076747,51.0495318767161,466.634106960897,37.475
"723","Central African Republic",1999,NA,0.0646995097610085,43.212343897896,470.168357329221,37.557
"724","Central African Republic",2000,NA,0.0645089208522094,45.6597819937269,445.803291476321,37.639
"725","Central African Republic",2001,NA,0.0656735781280195,39.7304997372329,455.338378684855,37.72
"726","Central African Republic",2002,NA,0.0634246566978269,36.1085647794782,461.498084085629,37.802
"727","Central African Republic",2003,NA,0.0572160658938359,36.2312260023474,426.159579398784,37.884
"728","Central African Republic",2004,NA,0.0548462773301892,33.2439549188203,442.015234555354,37.966
"729","Central African Republic",2005,NA,0.0531976314580238,35.0709368656226,436.10026362537,38.069
"730","Central African Republic",2006,NA,0.0545367496656073,36.3958702287378,447.808104988498,38.193
"731","Central African Republic",2007,NA,0.0543015091294412,37.5808990187896,459.746064798162,38.339
"732","Central African Republic",2008,NA,0.0383458843539166,34.4375218095517,459.562455645483,38.506
"733","Central African Republic",2009,NA,0.03680546122939,31.4942464896799,488.388023386299,38.694
"734","Central African Republic",2010,NA,0.0374672724662542,34.4304819543042,500.529275661801,38.904
"735","Central African Republic",2011,NA,0.0410606713155602,34.4756183327299,513.594265012894,39.135
"736","Central African Republic",2012,NA,0.0415644838189716,33.0594485943314,534.883560801907,39.388
"737","Canada",1990,7630.09230606557,15.1489765426036,50.1751089831558,NA,76.582
"738","Canada",1991,7517.33030357287,14.7409711735245,49.4008606327038,NA,76.62
"739","Canada",1992,7601.68517694524,15.0281460847145,52.9160539035975,NA,76.887
"740","Canada",1993,7770.54644758451,14.7133161004915,58.440817181658,NA,77.152
"741","Canada",1994,7957.24563262571,15.0605074097789,64.5925875261397,NA,77.414
"742","Canada",1995,7979.89844555264,15.2904697516861,69.2823529837522,NA,77.675
"743","Canada",1996,8053.45485804934,15.592617386336,70.4905235915489,NA,77.951
"744","Canada",1997,8056.24362752186,15.9438517046843,74.3366100816522,33861.1470978248,78.34
"745","Canada",1998,7948.39727830446,16.0765783038287,78.0811853628611,34889.6713113013,78.724
"746","Canada",1999,8107.51515577335,16.2584766973344,80.1150293129295,36393.9636927699,79.103
"747","Canada",2000,8265.07992477285,16.7574700031578,82.7653578503214,37923.4864630225,79.478
"748","Canada",2001,8056.3494253004,16.3314400077728,78.3442183943698,38185.2196712381,79.81
"749","Canada",2002,7993.87938404109,16.7204138739574,75.7070320779233,38912.2097402286,79.888
"750","Canada",2003,8341.34314379952,17.2083623488135,69.8400946170607,39257.7618963901,79.967
"751","Canada",2004,8455.5470136727,16.7941890985016,70.1924199909562,40093.807340436,80.045
"752","Canada",2005,8422.03430847519,17.0275712011564,69.7591330167357,40989.5268239475,80.122
"753","Canada",2006,8239.94637098436,16.595216985424,68.0521644769988,41646.4146368665,80.213
"754","Canada",2007,8213.38954256017,17.3806368537833,66.2834197482347,42097.4351198181,80.396
"755","Canada",2008,8194.88077131979,16.5569178056275,67.0236083618983,42063.6330521731,80.578
"756","Canada",2009,7797.12113645126,15.5020258619857,58.4743918224897,40368.2920365479,80.758
"757","Canada",2010,7788.56078606815,15.7920880141676,60.2081215044483,41155.3236376889,80.937
"758","Canada",2011,7911.55458837168,15.9958430170794,62.4987387708328,42036.9978438542,81.096
"759","Canada",2012,7733.41165473909,15.7344185907436,62.5955489395005,42315.8073891558,81.137
"760","Switzerland",1990,3627.6928112332,6.45169792535767,82.5088186848906,70063.8516904882,73.926
"761","Switzerland",1991,3637.19412033392,6.71572760970697,78.2239128940406,68559.9381759437,73.869
"762","Switzerland",1992,3613.28432938242,6.64729896482572,78.8826452809998,67778.5474864057,73.815
"763","Switzerland",1993,3490.88655449165,6.26266076605607,77.6711336900876,67079.4643889041,73.762
"764","Switzerland",1994,3494.44714922299,6.09011273564638,76.1553638103637,67391.8443342897,73.708
"765","Switzerland",1995,3421.65104058737,6.16976724004348,76.2521729078802,67264.9112941914,73.654
"766","Switzerland",1996,3473.20630386674,6.22269985930131,78.7524849566866,67284.1091295952,73.6
"767","Switzerland",1997,3525.89130114012,6.03030989549022,88.4699784559434,68640.0744509045,73.546
"768","Switzerland",1998,3557.99007623206,6.22324806986666,88.2156167655547,70510.0254673626,73.492
"769","Switzerland",1999,3547.37289002744,6.23294458237699,89.8170140994489,71341.3428528522,73.438
"770","Switzerland",2000,3480.59157184118,6.08397536277273,97.9368562124093,73749.9388039148,73.383
"771","Switzerland",2001,3673.29257271309,6.24558946833504,96.0398378851633,74439.463600957,73.375
"772","Switzerland",2002,3553.74025721943,5.98143821760326,91.7818508640225,73824.3848823894,73.401
"773","Switzerland",2003,3542.06560266172,6.10975526505583,90.3354961093127,73254.952914928,73.427
"774","Switzerland",2004,3530.5783446386,6.12803762031226,95.5170944588529,74718.6836114474,73.452
"775","Switzerland",2005,3488.21834810945,6.16511913557878,102.261172141836,76282.9839647849,73.478
"776","Switzerland",2006,3619.15163869697,6.07692424866387,106.245154784945,78893.8077357762,73.504
"777","Switzerland",2007,3410.81988267431,5.76619326650613,113.331857768509,81254.1700504637,73.53
"778","Switzerland",2008,3499.79098222662,5.87923780756897,116.778000147488,82481.068036134,73.556
"779","Switzerland",2009,3481.85284518735,5.63914682538914,109.775984598968,79585.5215942023,73.581
"780","Switzerland",2010,3347.6183556895,5.77742182049657,120.065123269341,81315.4228645667,73.607
"781","Switzerland",2011,3205.32827089841,5.20604499419771,125.556273159907,81874.3361860796,73.631
"782","Switzerland",2012,3202.83433712303,5.31666112490889,126.453860464505,81964.8864216996,73.653
"783","Channel Islands",1990,NA,NA,NA,NA,31.392
"784","Channel Islands",1991,NA,NA,NA,NA,31.262
"785","Channel Islands",1992,NA,NA,NA,NA,31.076
"786","Channel Islands",1993,NA,NA,NA,NA,30.891
"787","Channel Islands",1994,NA,NA,NA,NA,30.706
"788","Channel Islands",1995,NA,NA,NA,NA,30.522
"789","Channel Islands",1996,NA,NA,NA,NA,30.4
"790","Channel Islands",1997,NA,NA,NA,NA,30.416
"791","Channel Islands",1998,NA,NA,NA,NA,30.432
"792","Channel Islands",1999,NA,NA,NA,NA,30.449
"793","Channel Islands",2000,NA,NA,NA,NA,30.465
"794","Channel Islands",2001,NA,NA,NA,NA,30.495
"795","Channel Islands",2002,NA,NA,NA,NA,30.557
"796","Channel Islands",2003,NA,NA,NA,NA,30.619
"797","Channel Islands",2004,NA,NA,NA,NA,30.681
"798","Channel Islands",2005,NA,NA,NA,NA,30.743
"799","Channel Islands",2006,NA,NA,NA,NA,30.805
"800","Channel Islands",2007,NA,NA,NA,NA,30.867
"801","Channel Islands",2008,NA,NA,NA,NA,30.929
"802","Channel Islands",2009,NA,NA,NA,NA,30.992
"803","Channel Islands",2010,NA,NA,NA,NA,31.054
"804","Channel Islands",2011,NA,NA,NA,NA,31.091
"805","Channel Islands",2012,NA,NA,NA,NA,31.059
"806","Chile",1990,1049.95080517922,2.28712447728629,61.7456905156426,5381.34523164356,83.271
"807","Chile",1991,1056.26796156451,2.16056767668649,58.0942936770031,5707.61302745811,83.398
"808","Chile",1992,1123.96874047918,2.20025733010978,56.2540505535177,6243.52189192202,83.564
"809","Chile",1993,1134.13403516663,2.30885189192525,53.6090643961983,6552.16439493312,83.896
"810","Chile",1994,1201.16266125027,2.5081920815297,53.2150287147477,6778.94730079861,84.223
"811","Chile",1995,1272.24946513775,2.70323586461236,54.9671532770564,7278.95148859491,84.545
"812","Chile",1996,1390.03384287745,3.07183142698739,53.9207498943582,7668.44873672955,84.861
"813","Chile",1997,1536.13188317143,3.46304268895016,54.0992981791617,8127.50711782893,85.172
"814","Chile",1998,1570.72669517152,3.46833332199754,53.8361785155848,8361.47115675403,85.477
"815","Chile",1999,1649.13111862423,3.58650695388435,54.6956098320501,8239.87399282938,85.778
"816","Chile",2000,1639.40102394514,3.28459876265967,58.7119230877089,8550.71145431565,86.073
"817","Chile",2001,1590.91909303144,3.11937442838427,62.144766968618,8722.57532591439,86.363
"818","Chile",2002,1629.15082972309,3.12998963284203,62.4838519016093,8904.53790349696,86.606
"819","Chile",2003,1628.92758434394,3.16541052235459,65.6934195909324,9227.91211620151,86.665
"820","Chile",2004,1717.53829418791,3.43190265230929,69.8893600533203,9746.18304249617,86.725
"821","Chile",2005,1753.53055035542,3.46014367204439,72.0625342381535,10214.7325530973,86.783
"822","Chile",2006,1807.42357851367,3.49859730051134,73.7116350448407,10727.1026309106,86.842
"823","Chile",2007,1856.39734817985,3.91463436960953,76.9770247141125,11171.4194706268,86.9
"824","Chile",2008,1820.30610519053,4.0807703429627,80.67662624059,11479.281556043,86.959
"825","Chile",2009,1753.80597925071,3.88812820095611,66.6860309631317,11234.9679406798,87.017
"826","Chile",2010,1814.12209551991,4.10194280670815,69.7176801370583,11773.004116836,87.074
"827","Chile",2011,1957.05232685126,4.45280082368416,72.4816428077495,12382.3791654878,87.132
"828","Chile",2012,2145.52198849818,4.52160278209186,68.1561428913529,13017.0675264205,87.189
"829","China",1990,766.995329395649,1.91454608720165,22.1994733269413,905.030858570453,26.442
"830","China",1991,736.851801386885,2.00054310989068,24.0663347225889,975.46119253188,27.312
"831","China",1992,752.628662540666,2.07574014781497,26.0975773886431,1100.64417174091,28.2
"832","China",1993,788.128723566749,2.244842333933,25.9004301892499,1239.1271844903,29.103
"833","China",1994,816.162889997357,2.32218973263917,35.7698149885745,1384.92771103551,30.024
"834","China",1995,866.834374260803,2.56347859285972,34.2769690636024,1520.02678449727,30.961
"835","China",1996,881.653737423514,2.52187179171287,33.8147454665978,1653.43086834849,31.916
"836","China",1997,871.756323801394,2.54790398959413,34.533017359241,1787.76381918618,32.883
"837","China",1998,869.358607334522,2.60583605422184,32.4243046250791,1909.61895536123,33.867
"838","China",1999,878.52453551629,2.51742068354441,33.5241617619486,2038.20287384959,34.865
"839","China",2000,898.987313140273,2.65040925992658,39.4110148520634,2193.89299120961,35.877
"840","China",2001,928.811433738255,2.77476196092306,38.5273592759292,2359.56821728091,37.093
"841","China",2002,984.810714620431,2.9756771321462,42.7474036337363,2557.88709387403,38.425
"842","China",2003,1118.43177274138,3.4274394597951,51.803987999976,2797.1717183024,39.776
"843","China",2004,1268.13290434581,3.95410527940127,59.505524224399,3061.8277643372,41.144
"844","China",2005,1393.69132405731,4.46769628447826,62.2078928661672,3390.7101702332,42.522
"845","China",2006,1515.1736777471,4.91027596833,64.4788839037687,3800.7590824066,43.868
"846","China",2007,1630.17102857988,5.30636815807146,62.1933634767067,4319.02376855321,45.199
"847","China",2008,1672.90411994066,5.43507932254059,57.6127153433256,4711.63512675747,46.539
"848","China",2009,1778.43351862146,5.79831963703559,45.1848703785545,5128.89506825573,47.88
"849","China",2010,1954.72255616896,6.33541999170221,50.7170776627367,5647.05875238916,49.226
"850","China",2011,2085.08302163141,6.9013475485768,50.740904586359,6152.68600485234,50.511
"851","China",2012,2149.60256906343,7.04618037350741,48.2675223673812,6591.65085082149,51.765
"852","Cote d'Ivoire",1990,364.812846436853,0.227143353701847,58.8014956103209,1909.82805316737,39.345
"853","Cote d'Ivoire",1991,361.37778230872,0.225680272617565,56.9978213142969,1839.7524302628,39.716
"854","Cote d'Ivoire",1992,379.730625064942,0.21592399126552,60.0250653360901,1768.20254826207,40.088
"855","Cote d'Ivoire",1993,379.135036610363,0.222078740516991,55.3485218490843,1701.43299391704,40.461
"856","Cote d'Ivoire",1994,374.821705246631,0.224136800537013,69.8366580166987,1654.859281946,40.835
"857","Cote d'Ivoire",1995,360.424643071857,0.235326170912214,76.202343905242,1711.11094330993,41.21
"858","Cote d'Ivoire",1996,390.872669443262,0.273689472637332,52.8042944211567,1779.74206394861,41.587
"859","Cote d'Ivoire",1997,385.191490593724,0.324255175246535,54.0062903385494,1884.7219825516,41.964
"860","Cote d'Ivoire",1998,371.531226137352,0.314629115725529,53.6538337944761,1900.2133744338,42.342
"861","Cote d'Ivoire",1999,429.7738624758,0.41792758475003,55.8935626903936,1865.12304458281,42.741
"862","Cote d'Ivoire",2000,404.17073668709,0.386281397194112,54.9639916281147,1809.92079454661,43.155
"863","Cote d'Ivoire",2001,378.654206426871,0.376580096289645,53.1141047163191,1725.15593570631,43.568
"864","Cote d'Ivoire",2002,394.695580957071,0.386730368311917,55.9019482288778,1636.44694581858,43.983
"865","Cote d'Ivoire",2003,364.219570378326,0.292965769068125,53.2600606801483,1521.88483730881,44.399
"866","Cote d'Ivoire",2004,501.432442110913,0.294749452181012,58.1182963031258,1534.07671189873,44.817
"867","Cote d'Ivoire",2005,507.0279382706,0.309775086892795,62.8209360397849,1514.62055304219,45.234
"868","Cote d'Ivoire",2006,487.703784721268,0.293837436901418,63.6903770619342,1523.23305295934,45.652
"869","Cote d'Ivoire",2007,513.703759770306,0.285492261967837,61.4309423493352,1507.08959086312,46.071
"870","Cote d'Ivoire",2008,505.43786101563,0.319825943398114,61.9406212969499,1545.88008768881,46.491
"871","Cote d'Ivoire",2009,453.47799244425,0.291675665867515,66.6729037477552,1568.02113096994,46.91
"872","Cote d'Ivoire",2010,481.19392944389,0.300690689914348,67.472940081257,1640.31502884403,47.33
"873","Cote d'Ivoire",2011,540.338100870782,0.28374179853428,64.7159030630058,1520.34229764192,47.751
"874","Cote d'Ivoire",2012,573.928140080157,0.365172194338829,70.3010893210214,1602.91091815894,48.172
"875","Cameroon",1990,435.750079611426,0.253706743000318,37.496445441126,1348.73034521713,39.657
"876","Cameroon",1991,427.007300819454,0.591455781887817,34.6387793556715,1259.11725844221,40.235
"877","Cameroon",1992,419.162584581045,0.564500250812047,38.8625921730277,1184.78708471609,40.817
"878","Cameroon",1993,421.238537771128,0.4618326928823,26.1588429586065,1059.52035896833,41.399
"879","Cameroon",1994,423.572142030944,0.359502654787638,36.9611210051921,1048.98720899757,41.985
"880","Cameroon",1995,419.137977271115,0.354187483210837,36.682272663701,1049.70665966691,42.573
"881","Cameroon",1996,417.985161901108,0.350297348335848,45.1156121020442,1064.64604170196,43.164
"882","Cameroon",1997,418.60449268968,0.348772460525403,48.4696352704455,1083.64160612322,43.755
"883","Cameroon",1998,419.437247246675,0.352123031878155,42.2946538344074,1105.245200304,44.348
"884","Cameroon",1999,411.637330036595,0.32575745257849,37.2383798464814,1124.90047288918,44.944
"885","Cameroon",2000,418.090892188062,0.345165659770598,47.9279442460149,1137.62452306726,45.542
"886","Cameroon",2001,412.059688175233,0.332835202523318,51.5722691890366,1156.05038690417,46.139
"887","Cameroon",2002,410.667239410651,0.32255808442775,48.4817227279603,1175.87166969885,46.738
"888","Cameroon",2003,415.851255502672,0.318325561077846,40.2431925894529,1206.61050790978,47.338
"889","Cameroon",2004,417.197465680973,0.304746027031174,41.8377424272557,1256.6936455108,47.94
"890","Cameroon",2005,408.363135739727,0.290376286289728,44.9976813491601,1250.05887854373,48.541
"891","Cameroon",2006,378.733867479135,0.286829163759139,47.1044341825127,1262.87190187326,49.143
"892","Cameroon",2007,347.346183672398,0.335938254203707,53.2156908586592,1281.39248026309,49.746
"893","Cameroon",2008,340.585205975306,0.340494883097112,56.9244171571945,1281.01983274122,50.35
"894","Cameroon",2009,357.881874857202,0.364004361654584,42.1761073591554,1277.18161484736,50.954
"895","Cameroon",2010,350.477280552264,0.352866852640774,47.2385853955539,1277.26568905641,51.559
"896","Cameroon",2011,328.344500941446,0.333079480712702,51.5219876046319,1283.56703694337,52.164
"897","Cameroon",2012,329.213665740426,0.326934023256376,50.0360127264729,1305.66802879819,52.769
"898","Congo, Dem. Rep.",1990,327.845045039337,0.0883361272169165,NA,817.080934782166,30.633
"899","Congo, Dem. Rep.",1991,317.587571083838,0.0467242582110645,NA,723.986610759516,31.067
"900","Congo, Dem. Rep.",1992,313.798372975356,0.0386728665552098,NA,628.73986159824,31.506
"901","Congo, Dem. Rep.",1993,309.981970066126,0.0479067601489246,NA,526.892861456496,31.946
"902","Congo, Dem. Rep.",1994,296.628865133768,0.0531949989864373,42.5167224681773,482.788889009294,32.39
"903","Congo, Dem. Rep.",1995,296.534929903441,0.0487675043295385,52.2085314177979,466.245737776271,32.838
"904","Congo, Dem. Rep.",1996,300.824214960596,0.0514824674493535,60.3162567434145,452.763038568412,33.289
"905","Congo, Dem. Rep.",1997,301.307490542967,0.0506438796241095,33.750000421875,420.624121782111,33.742
"906","Congo, Dem. Rep.",1998,301.465541607064,0.0495852275267627,62.6793067265869,404.115466105339,34.199
"907","Congo, Dem. Rep.",1999,294.16518069509,0.0443595706359114,41.1776608191529,375.950508994315,34.659
"908","Congo, Dem. Rep.",2000,286.051717985959,0.0336292442720414,27.0144029227569,339.969434967991,35.122
"909","Congo, Dem. Rep.",2001,286.862881313355,0.0312421561071217,25.0419375138391,322.930023545957,35.587
"910","Congo, Dem. Rep.",2002,287.893239897409,0.0319402603894838,29.3168456429821,322.440038383527,36.055
